,c_code_1,state_name_abb_a,year,num_conflicts,avg_with,avg_against,avg_cum_duration,num_wars,origin_participant_pct,ongoing_2010,revision_pct,avg_hostility_level,revision_type_mode,state_fatality_bin_mode,outcome_mode,settlement_type_mode
3988,385,NOR,2000,2,11.0,19.5,0.3917808219178082,0,1.0,0.0,0.5,1.5,['N/A' 'Policy'],None Value,Yield by State B,['None Value' 'Unclear']
3989,390,DEN,2000,2,11.0,19.5,0.3917808219178082,0,1.0,0.0,0.5,1.5,['N/A' 'Policy'],None Value,Yield by State B,['None Value' 'Unclear']
3990,517,RWA,2000,4,1.75,4.0,1.8143835616438355,0,1.0,0.0,1.0,3.5,Policy,None Value,N/A,N/A
3991,731,PRK,2000,2,1.0,1.5,0.0027397260273972603,0,1.0,0.0,1.0,2.0,Policy,None Value,Stalemate,None Value
3992,500,UGA,2000,4,1.75,4.0,1.810958904109589,0,0.5,0.0,1.0,3.5,Policy,None Value,N/A,N/A
3993,490,DRC,2000,2,2.0,5.0,2.4123287671232876,0,1.0,0.0,0.0,3.0,N/A,None Value,N/A,N/A
3994,395,ICE,2000,2,11.0,19.5,0.3917808219178082,0,1.0,0.0,0.5,1.5,['N/A' 'Policy'],None Value,Yield by State B,['None Value' 'Unclear']
3995,411,EQG,2000,1,1.0,1.0,0.11232876712328767,0,1.0,0.0,1.0,4.0,Policy,None Value,Released (for seizures),Negotiated
3996,732,ROK,2000,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
3997,434,BEN,2000,1,1.0,1.0,0.00821917808219178,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
3998,436,NIR,2000,1,1.0,1.0,0.00821917808219178,0,1.0,0.0,1.0,4.0,Territory,None Value,Stalemate,None Value
3999,438,GUI,2000,1,1.0,1.0,0.5041095890410959,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
4000,645,IRQ,2000,5,11.8,1.0,1.7386301369863015,0,1.0,0.0,0.2,2.8,N/A,None Value,N/A,N/A
4001,704,UZB,2000,1,1.0,2.0,0.021917808219178082,0,0.0,0.0,0.0,4.0,N/A,1-25,Stalemate,None Value
4002,450,LIB,2000,1,1.0,1.0,0.5041095890410959,0,1.0,0.0,1.0,3.0,Policy,None Value,N/A,N/A
4003,690,KUW,2000,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
4004,696,UAE,2000,1,1.0,38.0,0.010958904109589041,0,1.0,0.0,0.0,1.0,N/A,None Value,Yield by State B,Unclear
4005,663,JOR,2000,1,1.0,38.0,0.010958904109589041,0,1.0,0.0,0.0,1.0,N/A,None Value,Yield by State B,Unclear
4006,666,ISR,2000,3,1.0,2.3333333333333335,2.987214611872146,0,1.0,0.0,1.0,4.0,Policy,None Value,N/A,N/A
4007,652,SYR,2000,2,1.0,2.0,0.6082191780821918,0,0.5,0.0,0.0,3.0,['N/A' 'Territory'],None Value,N/A,N/A
4008,700,AFG,2000,2,1.0,2.0,0.647945205479452,0,1.0,0.0,1.0,4.0,['Other' 'Policy'],['1-25' 'None Value'],['N/A' 'Stalemate'],['N/A' 'None Value']
4009,660,LEB,2000,1,1.0,3.0,7.745205479452054,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4010,375,FIN,2000,1,1.0,38.0,0.010958904109589041,0,1.0,0.0,0.0,1.0,N/A,None Value,Yield by State B,Unclear
4011,670,SAU,2000,1,19.0,1.0,1.8794520547945206,0,0.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4012,20,CAN,2001,1,15.0,1.0,0.21095890410958903,0,0.0,0.0,1.0,4.0,Regime/Government,None Value,Victory for State A,Imposed
4013,490,DRC,2001,2,2.0,5.0,2.910958904109589,0,1.0,0.0,0.0,3.0,N/A,,Stalemate,None Value
4014,702,TAJ,2001,1,15.0,1.0,0.010958904109589041,0,1.0,0.0,1.0,3.0,Regime/Government,None Value,Stalemate,None Value
4015,690,KUW,2001,1,1.0,1.0,0.852054794520548,0,0.0,0.0,1.0,3.0,Policy,None Value,N/A,N/A
4016,500,UGA,2001,5,1.6,3.4,1.8476712328767122,0,0.6,0.0,0.6,3.2,Policy,None Value,Stalemate,None Value
4017,731,PRK,2001,2,1.0,1.0,0.29315068493150687,0,1.0,0.0,1.0,4.0,Territory,['1-25' 'None Value'],['N/A' 'Stalemate'],['N/A' 'None Value']
4018,517,RWA,2001,4,1.75,4.0,2.3123287671232875,0,1.0,0.0,0.75,2.75,Policy,None Value,Stalemate,None Value
4019,350,GRC,2001,4,4.5,1.25,1.1945205479452055,0,0.5,0.0,0.75,3.25,Territory,None Value,Stalemate,None Value
4020,900,AUL,2001,2,8.0,1.0,0.10684931506849316,0,0.5,0.0,0.5,4.0,['N/A' 'Regime/Government'],['1-25' 'None Value'],['Stalemate' 'Victory for State A'],['Imposed' 'None Value']
4021,666,ISR,2001,3,1.0,2.3333333333333335,3.654794520547945,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4022,483,CHA,2001,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Unclear,Unclear
4023,352,CYP,2001,1,1.0,2.0,5.136986301369863,0,1.0,0.0,1.0,4.0,Territory,1-25,Stalemate,None Value
4024,2,USA,2001,5,7.4,1.2,0.9682191780821917,1,0.8,0.0,0.4,3.4,N/A,None Value,Stalemate,None Value
4025,732,ROK,2001,1,1.0,1.0,0.5835616438356165,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4026,482,CEN,2001,2,1.0,1.0,0.009589041095890411,0,1.0,0.0,1.0,3.5,['Policy' 'Territory'],None Value,['Stalemate' 'Unclear'],['None Value' 'Unclear']
4027,471,CAO,2001,1,1.0,1.0,0.01643835616438356,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4028,365,RUS,2001,6,3.3333333333333335,1.1666666666666667,0.580365296803653,0,1.0,0.0,0.5,3.3333333333333335,['N/A' 'Policy'],None Value,Stalemate,None Value
4029,771,BNG,2001,1,1.0,1.0,0.005479452054794521,0,1.0,0.0,0.0,1.0,N/A,None Value,Unclear,None Value
4030,670,SAU,2001,1,19.0,1.0,2.5287671232876714,0,0.0,0.0,0.0,4.0,N/A,1-25,Stalemate,None Value
4031,770,PAK,2001,2,8.0,1.0,0.26986301369863014,0,1.0,0.0,1.0,4.0,['Regime/Government' 'Territory'],None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4032,451,SIE,2001,2,1.0,1.0,0.2452054794520548,0,1.0,0.0,0.0,3.5,N/A,None Value,['Released (for seizures)' 'Stalemate'],['None Value' 'Unclear']
4033,775,MYA,2001,1,1.0,1.0,0.21643835616438356,0,1.0,0.0,0.0,4.0,N/A,26-100,Stalemate,None Value
4034,800,THI,2001,1,1.0,1.0,0.21643835616438356,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4035,373,AZE,2001,3,1.0,1.0,0.02374429223744292,0,1.0,0.0,0.3333333333333333,2.0,N/A,None Value,Stalemate,None Value
4036,840,PHI,2001,1,1.0,1.0,0.08493150684931507,0,1.0,0.0,1.0,1.0,Territory,None Value,Stalemate,None Value
4037,100,COL,2001,1,1.0,1.0,0.10410958904109589,0,1.0,0.0,0.0,4.0,N/A,None Value,Released (for seizures),Negotiated
4038,704,UZB,2001,1,15.0,1.0,0.07123287671232877,0,0.0,0.0,1.0,4.0,Regime/Government,None Value,Stalemate,None Value
4039,645,IRQ,2001,6,10.0,1.0,2.0908675799086756,0,1.0,0.0,0.0,2.5,N/A,None Value,N/A,N/A
4040,700,AFG,2001,16,14.125,1.0625,0.23133561643835615,2,0.9375,0.0,0.0625,2.8125,N/A,None Value,Stalemate,None Value
4041,640,TUR,2001,8,2.75,1.25,1.3575342465753424,0,0.875,0.0,0.625,3.375,Policy,None Value,Stalemate,None Value
4042,200,UKG,2001,2,17.0,1.0,2.202739726027397,1,0.5,0.0,1.0,4.5,['Policy' 'Regime/Government'],['1-25' 'None Value'],['N/A' 'Stalemate'],['N/A' 'None Value']
4043,93,NIC,2001,2,1.0,1.0,0.13287671232876713,0,1.0,0.0,1.0,1.0,Policy,None Value,['Compromise' 'Released (for seizures)'],Negotiated
4044,630,IRN,2001,2,1.0,1.0,0.03561643835616438,0,1.0,0.0,0.5,2.5,['N/A' 'Other'],None Value,['Stalemate' 'Unclear'],['None Value' 'Unclear']
4045,210,NTH,2001,1,15.0,1.0,0.06301369863013699,0,0.0,0.0,1.0,3.0,Policy,None Value,Victory for State A,Imposed
4046,625,SUD,2001,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4047,565,NAM,2001,2,2.0,5.0,2.871232876712329,0,0.0,0.0,0.0,3.0,N/A,,Stalemate,None Value
4048,552,ZIM,2001,2,2.0,5.0,2.8602739726027395,0,0.0,0.0,0.0,3.0,N/A,,Stalemate,None Value
4049,652,SYR,2001,2,1.0,2.0,1.1095890410958904,0,0.5,0.0,0.0,3.0,['N/A' 'Territory'],None Value,Stalemate,None Value
4050,450,LIB,2001,1,1.0,1.0,0.9041095890410958,0,1.0,0.0,1.0,3.0,Policy,1-25,Compromise,Negotiated
4051,551,ZAM,2001,1,1.0,1.0,0.873972602739726,0,1.0,0.0,0.0,4.0,N/A,None Value,Unclear,Unclear
4052,540,ANG,2001,1,1.0,1.0,0.873972602739726,0,1.0,0.0,1.0,4.0,Policy,1-25,Unclear,Unclear
4053,91,HON,2001,1,1.0,1.0,0.16164383561643836,0,1.0,0.0,1.0,3.0,Policy,None Value,Compromise,Negotiated
4054,710,CHN,2001,6,1.0,1.3333333333333333,0.14200913242009133,0,1.0,0.0,1.0,2.6666666666666665,Policy,None Value,Stalemate,None Value
4055,230,SPN,2001,1,15.0,1.0,0.06301369863013699,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4056,235,POR,2001,1,15.0,1.0,0.06301369863013699,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4057,255,GMY,2001,1,15.0,1.0,0.06301369863013699,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4058,305,AUS,2001,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4059,660,LEB,2001,1,1.0,3.0,8.745205479452055,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4060,90,GUA,2001,1,1.0,1.0,0.3780821917808219,0,1.0,0.0,1.0,1.0,Territory,None Value,Stalemate,None Value
4061,80,BLZ,2001,1,1.0,1.0,0.3780821917808219,0,1.0,0.0,1.0,4.0,Territory,None Value,Stalemate,None Value
4062,713,TAW,2001,1,1.0,2.0,0.4328767123287671,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4063,220,FRN,2001,1,15.0,1.0,0.27123287671232876,0,1.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
4064,740,JPN,2001,2,1.0,1.0,0.07945205479452055,0,1.0,0.0,0.0,3.5,N/A,None Value,Stalemate,None Value
4065,450,LBR,2001,1,1.0,1.0,0.13424657534246576,0,1.0,0.0,0.0,1.0,N/A,None Value,Released (for seizures),Unclear
4066,438,GUI,2001,2,1.0,1.0,0.6301369863013698,0,1.0,0.0,1.0,4.0,Policy,None Value,['Compromise' 'Stalemate'],['Negotiated' 'None Value']
4067,371,ARM,2001,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.5,2.5,['N/A' 'Territory'],None Value,Stalemate,None Value
4068,385,NOR,2001,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,2.0,Policy,None Value,Stalemate,None Value
4069,372,GRG,2001,2,1.0,1.0,0.7671232876712328,0,1.0,0.0,0.0,3.5,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4070,750,IND,2001,2,1.0,1.0,0.23835616438356164,0,1.0,0.0,1.0,3.5,['Policy' 'Territory'],None Value,['N/A' 'Unclear'],['N/A' 'None Value']
4071,370,BLR,2001,1,1.0,1.0,0.08767123287671233,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4072,368,LIT,2001,1,1.0,1.0,0.08767123287671233,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4073,450,LBR,2002,2,1.0,1.0,0.21643835616438356,0,1.0,0.0,0.0,4.0,N/A,None Value,['N/A' 'Unclear'],['N/A' 'Unclear']
4074,713,TAW,2002,1,1.0,1.0,0.5561643835616439,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4075,520,SOM,2002,1,1.0,1.0,0.9726027397260274,0,1.0,0.0,0.0,1.0,N/A,,Stalemate,None Value
4076,800,THI,2002,1,1.0,1.0,0.7178082191780822,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,None Value
4077,517,RWA,2002,2,1.0,1.5,0.363013698630137,0,1.0,0.0,1.0,4.0,Policy,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4078,339,ALB,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Compromise,Negotiated
4079,516,BUI,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4080,510,TAZ,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
4081,344,CRO,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4082,501,KEN,2002,2,1.0,1.0,0.019178082191780823,0,1.0,0.0,0.0,1.0,N/A,None Value,['Compromise' 'Stalemate'],['Negotiated' 'None Value']
4083,731,PRK,2002,4,1.5,1.0,0.3993150684931507,0,1.0,0.0,0.25,1.75,N/A,None Value,Released (for seizures),None Value
4084,349,SLV,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4085,500,UGA,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,4.0,N/A,1-25,Stalemate,None Value
4086,350,GRC,2002,3,1.0,1.3333333333333333,0.33972602739726027,0,1.0,0.0,0.3333333333333333,2.0,N/A,None Value,Stalemate,None Value
4087,490,DRC,2002,4,1.0,1.25,0.18287671232876712,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4088,775,MYA,2002,1,1.0,1.0,0.7178082191780822,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4089,420,GAM,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4090,433,SEN,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
4091,343,MAC,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,4.0,N/A,None Value,Compromise,Negotiated
4092,530,ETH,2002,3,1.0,1.0,0.33972602739726027,0,1.0,0.0,0.3333333333333333,4.0,N/A,None Value,Stalemate,None Value
4093,230,SPN,2002,2,1.5,1.0,0.0136986301369863,0,1.0,0.0,0.0,3.5,N/A,None Value,['Released (for seizures)' 'Victory for State B'],['Imposed' 'None Value']
4094,531,ERI,2002,2,1.0,1.0,0.29863013698630136,0,1.0,0.0,0.5,2.5,['N/A' 'Regime/Government'],None Value,Stalemate,None Value
4095,670,SAU,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
4096,2,USA,2002,5,2.8,-0.8,1.141917808219178,0,0.8,0.0,0.6,3.2,Policy,None Value,Stalemate,None Value
4097,666,ISR,2002,3,1.0,1.6666666666666667,3.250228310502283,0,1.0,0.0,0.3333333333333333,2.0,N/A,None Value,Stalemate,None Value
4098,690,KUW,2002,1,1.0,1.0,1.8520547945205479,0,0.0,0.0,1.0,3.0,Policy,None Value,N/A,N/A
4099,660,LEB,2002,1,1.0,3.0,9.745205479452055,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4100,372,GRG,2002,1,1.0,1.0,1.2054794520547945,0,1.0,0.0,0.0,3.0,N/A,None Value,N/A,N/A
4101,700,AFG,2002,1,1.0,2.0,1.0,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4102,840,PHI,2002,1,1.0,1.0,0.010958904109589041,0,1.0,0.0,1.0,4.0,Policy,None Value,Unclear,Unclear
4103,160,ARG,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4104,645,IRQ,2002,6,7.0,1.0,2.3237442922374427,0,1.0,0.0,0.0,2.5,N/A,None Value,N/A,N/A
4105,816,DRV,2002,1,1.0,1.0,0.01643835616438356,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4106,640,TUR,2002,5,1.0,1.4,0.47506849315068495,0,1.0,0.0,0.8,3.2,Territory,None Value,Stalemate,None Value
4107,740,JPN,2002,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.5,2.0,['N/A' 'Policy'],None Value,Stalemate,None Value
4108,200,UKG,2002,2,10.0,1.0,2.5684931506849313,0,0.5,0.0,0.5,3.0,['N/A' 'Policy'],None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4109,630,IRN,2002,2,1.0,1.0,0.1821917808219178,0,1.0,0.0,0.5,3.0,['N/A' 'Policy'],None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4110,750,IND,2002,3,1.0,1.0,0.6383561643835617,0,1.0,0.0,0.3333333333333333,4.0,N/A,None Value,N/A,N/A
4111,625,SUD,2002,1,1.0,1.0,0.5863013698630137,0,1.0,0.0,1.0,4.0,Policy,,Stalemate,None Value
4112,620,LIB,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Regime/Government,None Value,Stalemate,None Value
4113,600,MOR,2002,1,1.0,1.0,0.021917808219178082,0,1.0,0.0,1.0,4.0,Territory,None Value,Victory for State A,Imposed
4114,552,ZIM,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4115,710,CHN,2002,6,1.0,1.0,0.09863013698630137,0,1.0,0.0,0.5,2.6666666666666665,['N/A' 'Policy'],None Value,Stalemate,None Value
4116,371,ARM,2002,1,1.0,1.0,0.3972602739726027,0,1.0,1.0,1.0,4.0,Territory,None Value,N/A,N/A
4117,352,CYP,2002,1,1.0,2.0,0.0027397260273972603,0,0.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4118,540,ANG,2002,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,None Value
4119,732,ROK,2002,2,1.0,1.0,0.7931506849315069,0,1.0,0.0,0.0,2.5,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4120,770,PAK,2002,4,-1.5,-1.0,0.7335616438356164,0,1.0,0.0,0.5,3.25,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4121,365,RUS,2002,3,1.0,1.0,0.4036529680365297,0,1.0,0.0,0.6666666666666666,2.6666666666666665,Policy,None Value,Stalemate,None Value
4122,451,SIE,2002,1,1.0,1.0,0.3506849315068493,0,1.0,0.0,1.0,4.0,Policy,None Value,Unclear,Unclear
4123,771,BNG,2002,2,1.0,1.0,0.2219178082191781,0,1.0,0.0,0.0,4.0,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4124,437,CDI,2002,1,1.0,1.0,0.0821917808219178,0,1.0,0.0,0.0,1.0,N/A,None Value,N/A,N/A
4125,373,AZE,2002,3,1.0,1.0,0.13424657534246576,0,1.0,0.3333333333333333,0.0,2.6666666666666665,N/A,None Value,Stalemate,None Value
4126,135,PER,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4127,500,UGA,2003,1,1.0,2.0,0.0821917808219178,0,0.0,0.0,0.0,2.0,N/A,None Value,Compromise,Negotiated
4128,100,COL,2003,1,1.0,1.0,0.0821917808219178,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4129,840,PHI,2003,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4130,700,AFG,2003,1,1.0,2.0,2.0,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4131,101,VEN,2003,1,1.0,1.0,0.0821917808219178,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4132,830,SIN,2003,1,1.0,1.0,0.08493150684931507,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4133,771,BNG,2003,1,1.0,1.0,1.441095890410959,0,1.0,0.0,0.0,4.0,N/A,None Value,N/A,N/A
4134,731,PRK,2003,4,1.0,1.0,0.8602739726027397,0,1.0,0.0,0.25,2.25,N/A,None Value,Stalemate,None Value
4135,820,MAL,2003,1,1.0,1.0,0.08493150684931507,0,1.0,0.0,1.0,3.0,Territory,None Value,Stalemate,None Value
4136,800,THI,2003,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,['1-25' 'None Value'],Stalemate,None Value
4137,713,TAW,2003,3,1.0,1.0,0.136986301369863,0,1.0,0.0,0.6666666666666666,2.3333333333333335,Policy,None Value,Stalemate,None Value
4138,140,BRA,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,None Value
4139,645,IRQ,2003,15,10.6,1.0,1.0911415525114154,3,1.0,0.0,0.13333333333333333,2.1333333333333333,N/A,None Value,Stalemate,None Value
4140,816,DRV,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,1.0,4.0,Policy,None Value,Stalemate,None Value
4141,732,ROK,2003,2,1.0,1.0,1.2972602739726027,0,1.0,0.0,0.0,2.5,N/A,None Value,['N/A' 'Unclear'],['N/A' 'Unclear']
4142,640,TUR,2003,3,1.0,1.0,1.0840182648401826,0,1.0,0.0,0.3333333333333333,2.6666666666666665,N/A,None Value,Stalemate,None Value
4143,501,KEN,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4144,615,ALG,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,None Value
4145,740,JPN,2003,3,1.0,1.0,0.2648401826484018,0,1.0,0.0,1.0,3.6666666666666665,Policy,None Value,Stalemate,None Value
4146,200,UKG,2003,2,10.5,1.0,2.741095890410959,1,0.0,0.0,0.5,4.5,['N/A' 'Policy'],['26-100' 'None Value'],['Compromise' 'Victory for State A'],['Imposed' 'Negotiated']
4147,517,RWA,2003,2,1.0,2.0,0.3273972602739726,0,1.0,0.0,1.0,3.5,Policy,None Value,['Compromise' 'Stalemate'],['Negotiated' 'None Value']
4148,630,IRN,2003,5,1.4,1.0,0.17205479452054795,0,1.0,0.0,0.2,3.0,N/A,None Value,Stalemate,None Value
4149,775,MYA,2003,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.5,4.0,['N/A' 'Policy'],None Value,Stalemate,None Value
4150,365,RUS,2003,5,1.0,1.0,0.446027397260274,0,1.0,0.0,0.6,2.4,Policy,None Value,Stalemate,None Value
4151,432,MLI,2003,2,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,2.0,N/A,None Value,Stalemate,None Value
4152,210,NTH,2003,1,1.0,1.0,0.04657534246575343,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4153,435,MAA,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4154,437,CDI,2003,1,1.0,1.0,0.14520547945205478,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4155,625,SUD,2003,1,1.0,1.0,0.01643835616438356,0,1.0,0.0,0.0,4.0,N/A,None Value,Released (for seizures),None Value
4156,390,DEN,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,3.0,N/A,None Value,Stalemate,None Value
4157,652,SYR,2003,2,1.0,1.0,0.12465753424657534,0,1.0,0.0,0.0,2.5,N/A,['1-25' 'None Value'],Stalemate,None Value
4158,225,SWZ,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4159,850,INS,2003,3,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.6666666666666666,3.0,Policy,None Value,Stalemate,None Value
4160,670,SAU,2003,1,10.0,1.0,0.06027397260273973,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4161,373,AZE,2003,2,1.0,1.0,0.7,0,1.0,0.5,0.0,3.5,N/A,None Value,['N/A' 'Stalemate'],['N/A' 'None Value']
4162,770,PAK,2003,2,1.0,1.5,2.1835616438356165,0,1.0,0.0,0.5,4.0,['N/A' 'Territory'],['251-500' 'None Value'],['N/A' 'Yield by State B'],['N/A' 'Negotiated']
4163,2,USA,2003,5,4.8,1.0,1.292054794520548,1,1.0,0.0,0.4,3.8,N/A,None Value,Stalemate,['Negotiated' 'None Value']
4164,530,ETH,2003,2,1.0,1.0,0.038356164383561646,0,1.0,0.0,0.5,4.0,['N/A' 'Territory'],None Value,Stalemate,None Value
4165,910,PNG,2003,1,1.0,1.0,0.0027397260273972603,0,1.0,0.0,0.0,1.0,N/A,None Value,Stalemate,None Value
4166,290,POL,2003,1,19.0,1.0,0.1232876712328767,0,0.0,0.0,1.0,4.0,Policy,None Value,Victory for State A,Imposed
4167,666,ISR,2003,5,1.0,1.4,2.2120547945205478,0,1.0,0.0,0.6,3.8,Policy,None Value,Stalemate,None Value
4168,371,ARM,2003,1,1.0,1.0,1.3972602739726028,0,1.0,1.0,1.0,4.0,Territory,None Value,N/A,N/A
4169,369,UKR,2003,1,1.0,1.0,0.5041095890410959,0,1.0,0.0,0.0,1.0,N/A,None Value,N/A,N/A
4170,900,AUL,2003,1,19.0,1.0,0.3041095890410959,1,0.0,0.0,1.0,5.0,Policy,None Value,Victory for State A,Imposed
4171,359,MLD,2003,1,1.0,1.0,0.5041095890410959,0,1.0,0.0,1.0,3.0,Territory,None Value,N/A,N/A
4172,690,KUW,2003,1,1.0,1.0,2.0657534246575344,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4173,692,BAH,2003,1,19.0,1.0,0.06027397260273973,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4174,450,LBR,2003,1,1.0,1.0,0.14520547945205478,0,1.0,0.0,0.0,4.0,N/A,None Value,Stalemate,None Value
4175,750,IND,2003,3,1.0,1.0,1.2703196347031964,0,1.0,0.0,0.3333333333333333,3.0,N/A,None Value,['N/A' 'Stalemate' 'Yield by for State A'],['N/A' 'Negotiated' 'None Value']
4176,694,QAT,2003,1,19.0,1.0,0.038356164383561646,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4177,531,ERI,2003,1,1.0,1.0,0.07397260273972603,0,1.0,0.0,0.0,4.0,N/A,1-25,Stalemate,None Value
4178,696,UAE,2003,1,10.0,1.0,0.0958904109589041,0,1.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
4179,350,GRC,2003,1,1.0,1.0,1.3808219178082193,0,1.0,0.0,1.0,4.0,Territory,None Value,Stalemate,None Value
4180,698,OMA,2003,1,19.0,1.0,0.038356164383561646,0,0.0,0.0,1.0,3.0,Policy,None Value,Stalemate,None Value
