,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,num_leadership_changes,leader_tenure,age_govt,num_transitions_ever,export_import_ratio,Africa,Americas,Asia,Europe,Oceania,Direct election,Indirect election,Nonelective,Elective legislature,No legislature exists,Non‐elective legislature,Appointed,Closed,Elected,All parties legally banned,Legally single party state,Multiple parties legally allowed,Elective legislature,No legislature exists,Non‐elective legislature,Multiple parties,No parties,One party,Legislature with multiple parties,No legislature or all nonpartisan,Only members from regime party,Democratic incumbent,Rules rewritten unconstitutionally,collective_leadership,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,Civilian dictatorship,Military dictatorship,Mixed (semi‐presidential) democracy,Parliamentary democracy,Presidential democracy,Royal dictatorship,transition_to_democracy,transition_to_dictatorship
1491,145,Bolivia,1963,118.0,101399999.9,71710000.0,11527000.0,13000.0,1134000000.0,3584000.0,0.0004877,21.0,0.0,21.0,19.0,1.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,94.0,0,1.414028725421838,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1492,160,Argentina,1963,118.0,954200000.3,1557440002.0,299687000.0,155000.0,51852000000.0,21616000.0,0.0068134,19.0,0.0,19.0,19.0,0.0,19.0,19.0,1.0,0.0027397260273972603,0.0,0.0,1.0,3.0,1,1,1.0,3,0.6126720766608381,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1493,438,Guinea,1963,118.0,31000000.0,50900000.0,6004000.0,10000.0,38000000.0,3360000.0,0.0003139,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,6.0,0,0.6090373280943026,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1494,790,Nepal,1963,118.0,32147871.744566772,7700000.0,4607000.0,20000.0,4000000.0,9815000.0,0.0007249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9,41.0,0,4.175048278515165,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1495,155,Chile,1963,118.0,627100000.6,610990004.2,107530000.0,75000.0,24612000000.0,8190000.0,0.0027616999999999997,19.0,0.0,19.0,19.0,0.0,19.0,19.0,1.0,0.0027397260273972603,0.0,0.0,1.0,1.0,0,6,32.0,1,1.0263670375771428,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1496,165,Uruguay,1963,118.0,174800000.3,187120000.3,33242000.0,13000.0,396000000.0,2635000.0,0.0006513,19.0,0.0,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,22.0,0,0.934159897497606,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1497,820,Malaysia,1963,118.0,27100000.0,900000.0,50621000.0,14000.0,5506000000.0,10514000.0,0.0014998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8876712328767123,0.0,0.0,0.0,4.0,0,5,7.0,0,30.11111111111111,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1498,616,Tunisia,1963,118.0,217300000.4,196059997.9,16905000.0,25000.0,80000000.0,4457000.0,0.0005962000000000001,22.0,0.0,17.0,11.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,8.0,0,1.1083341973248078,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1499,620,Libya,1963,118.0,237000000.0,375100002.2,13162000.0,13000.0,684000000.0,1455000.0,0.0002988,14.0,0.0,9.0,1.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13,13.0,0,0.6318315078911508,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500,200,United Kingdom,1963,118.0,12801699980.0,11686040040.0,5239560000.0,450000.0,495598000000.0,53625000.0,0.0371322,46.0,1.0,20.0,23.0,12.0,19.0,33.0,4.0,0.565068493150685,0.0,0.0,0.0,3.75,1,1,53.0,0,1.0954694606711275,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1501,437,Ivory Coast,1963,118.0,163800000.1,242199999.89999998,8005000.0,7000.0,38000000.0,4210000.0,0.0003594,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,4.0,0,0.6763005787267963,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1502,150,Paraguay,1963,118.0,31690000.0,48090000.5,6000000.0,17000.0,30000000.0,1982000.0,0.00033989999999999997,20.0,0.0,20.0,19.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,28.0,0,0.6589727525579876,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1503,640,Turkey,1963,118.0,670219999.8,419379996.6,349226000.0,475000.0,19830000000.0,29652000.0,0.0075124,23.0,0.0,14.0,18.0,0.0,6.0,22.0,1.0,0.019178082191780823,0.0,0.0,1.0,4.0,0,3,3.0,0,1.598121048294176,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1504,360,Romania,1963,118.0,1118940001.4,900050000.4,439156000.0,250000.0,87624000000.0,18813000.0,0.0071549,10.0,0.0,0.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9,19.0,0,1.2431976011362937,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1505,305,Austria,1963,118.0,1658400001.0,1311709998.9,100851000.0,75000.0,27988000000.0,7176000.0,0.0035973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,19.0,1,1.2643038494718606,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1506,800,Thailand,1963,118.0,588299999.7,303259999.3,78839000.0,85000.0,260000000.0,29173000.0,0.0028206999999999998,19.0,0.0,0.0,0.0,12.0,0.0,7.0,2.0,0.9986301369863013,0.0,0.0,0.0,3.5,1,1,94.0,0,1.939919544476501,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1507,355,Bulgaria,1963,118.0,149870000.0,166980000.1,230316000.0,183000.0,25186000000.0,8078000.0,0.003187,10.0,0.0,0.0,10.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,19.0,1,0.897532638101849,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1508,20,Canada,1963,118.0,6507600000.0,7116499999.0,1588421000.0,120000.0,225122000000.0,18964000.0,0.0124492,27.0,0.0,14.0,15.0,12.0,14.0,14.0,1.0,0.10136986301369863,0.0,0.0,0.0,3.0,1,1,44.0,0,0.9144382773715223,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1509,350,Greece,1963,118.0,796000001.0,317280000.4,179500000.0,175000.0,7084000000.0,8480000.0,0.0025761,18.0,0.0,13.0,18.0,0.0,16.0,18.0,1.0,0.019178082191780823,0.0,0.0,0.0,4.0,4,1,18.0,1,2.508825012596035,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1510,900,Australia,1963,118.0,2564259998.9,2736029996.0,480812000.0,49000.0,87358000000.0,10950000.0,0.006986,9.0,0.0,1.0,2.0,0.0,2.0,9.0,1.0,0.33424657534246577,0.0,0.0,0.0,4.0,0,15,63.0,0,0.9372192566049631,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1511,94,Costa Rica,1963,118.0,119600000.4,91850000.2,2165000.0,2000.0,128000000.0,1391000.0,0.0001255,24.0,0.0,19.0,24.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,15.0,2,1.3021230281935263,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1512,42,Dominican Republic,1963,118.0,165630000.2,190270000.0,34000000.0,20000.0,112000000.0,3569000.0,0.0005261,19.0,0.0,19.0,19.0,0.0,19.0,19.0,1.0,0.10684931506849316,0.0,0.0,0.0,3.0,2,1,34.0,0,0.8704998171020129,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1513,630,Iran,1963,118.0,507079995.7,1183330009.0,191010000.0,200000.0,84816000000.0,23513000.0,0.005997,5.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0027397260273972603,0.0,0.0,0.0,1.0,0,23,94.0,0,0.42851951006340105,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1514,780,Sri Lanka,1963,118.0,310900000.4,380229999.7,12479000.0,11000.0,110000000.0,10646000.0,0.0008272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,16.0,0,0.8176629951484599,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1515,365,Russia,1963,118.0,1429269996.6,2404959998.0,47000000000.0,3110000.0,1525498000000.0,225063000.0,0.17128,28.0,0.0,0.0,15.0,14.0,11.0,8.0,4.0,0.0027397260273972603,0.0,0.0,0.75,4.0,0,11,48.0,0,0.5943009437947416,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1516,700,Afghanistan,1963,118.0,55800000.0,75100000.0,14795000.0,110000.0,198000000.0,11521000.0,0.0016638999999999998,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,35.0,0,0.7430093209054593,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1517,625,Sudan,1963,118.0,263799999.5,222550000.4,22688000.0,17000.0,40000000.0,11855000.0,0.0008824,11.0,0.0,9.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,6.0,1,1.185351602003412,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1518,439,Burkina Faso,1963,118.0,36200000.0,10000000.0,5242000.0,2000.0,4000000.0,4383000.0,0.0002546,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,4.0,0,3.62,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1519,352,Cyprus,1963,118.0,127799999.8,65419999.7,7008000.0,1000.0,1006000000.0,582000.0,6.500000000000001e-05,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,4.0,0,1.9535310361672165,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,775,Myanmar,1963,118.0,218769999.9,217810000.4,99937000.0,105000.0,2284000000.0,23187000.0,0.0026363000000000003,13.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2.0,2,1.0044075088298838,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521,770,Pakistan,1963,118.0,867699999.6,439479997.9,215182000.0,270000.0,14292000000.0,107099000.0,0.0107416,12.0,0.0,1.0,0.0,0.0,4.0,11.0,2.0,0.0863013698630137,0.0,0.0,1.0,3.0,0,6,6.0,1,1.974378819846627,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522,615,Algeria,1963,118.0,694780000.0,735769999.6,79400000.0,70000.0,1948000000.0,11205000.0,0.0016852,11.0,0.0,9.0,0.0,0.0,11.0,11.0,1.0,0.09863013698630137,0.0,0.0,0.0,4.0,0,2,2.0,0,0.9442896562481697,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1523,461,Togo,1963,118.0,27600000.0,22689999.799999997,926000.0,1000.0,6000000.0,1556000.0,9.17e-05,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4.0,0,1.2163948983375488,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1524,265,German Democratic Republic,1963,118.0,329910003.6,413989999.6,817590000.0,203000.0,186616000000.0,17155000.0,0.0096539,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14,15.0,1,0.7969033163089961,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1525,230,Spain,1963,118.0,1927800000.0,948060000.0,160203000.0,370000.0,54296000000.0,31393000.0,0.009633200000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,25,27.0,1,2.0334156066071767,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1526,670,Saudi Arabia,1963,118.0,271400000.4,1175000000.3,93186000.0,35000.0,42028000000.0,4481000.0,0.0014775,22.0,0.0,17.0,10.0,0.0,21.0,22.0,2.0,1.2246575342465753,0.0,0.0,1.0,4.0,0,11,48.0,0,0.23097872368570754,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1527,501,Kenya,1963,118.0,238999999.9,165829999.5,1960000.0,3000.0,64000000.0,9147000.0,0.0006508999999999999,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.00821917808219178,0.0,0.0,0.0,4.0,1,1,1.0,0,1.4412350034409787,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1528,212,Luxembourg,1963,118.0,245245937.89999998,227120872.20000002,6995000.0,2000.0,3370000000.0,324000.0,0.0018628,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,94.0,0,1.079803610845767,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1529,731,North Korea,1963,118.0,4480000.0,6710000.0,280000000.0,352000.0,24582000000.0,11418000.0,0.0048552,2.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.5835616438356164,0.0,0.0,1.0,4.0,0,16,16.0,0,0.6676602086438153,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1530,990,Samoa,1963,150.0,28680000.0,6520000.0,0.0,0.0,44000000.0,151000.0,6.48e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2.0,0,4.398773006134969,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1531,436,Niger,1963,118.0,20100000.0,22400000.0,1742000.0,2000.0,4000000.0,3332000.0,0.00019480000000000002,13.0,0.0,0.0,13.0,0.0,13.0,13.0,1.0,0.0821917808219178,0.0,0.0,0.0,1.0,0,6,4.0,0,0.8973214285714286,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1532,483,Chad,1963,118.0,25800000.0,22200000.5,1487000.0,2000.0,4000000.0,3220000.0,0.0001885,16.0,0.0,0.0,16.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,4.0,0,1.1621621359873393,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1533,520,Somalia,1963,118.0,45500000.0,38900000.0,4480000.0,9000.0,2000000.0,4048000.0,0.0003292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06712328767123288,0.0,0.0,1.0,4.0,0,4,4.0,0,1.1696658097686374,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1534,41,Haiti,1963,118.0,32299999.7,49959999.7,6700000.0,16000.0,24000000.0,4008000.0,0.0004364,19.0,0.0,19.0,19.0,0.0,19.0,19.0,4.0,0.10273972602739725,0.0,0.0,0.0,4.0,0,7,94.0,0,0.6465172116484219,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1535,223,Liechtenstein,1963,164.0,1242248.0,1708899.0000000002,0.0,0.0,278000000.0,29000.0,1.09e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,94.0,0,0.7269288588734617,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1536,482,Central African Republic,1963,118.0,25400000.0,15900000.0,1001000.0,2000.0,4000000.0,1376000.0,0.0001111,16.0,0.0,0.0,16.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,4.0,0,1.5974842767295598,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1537,811,Cambodia,1963,118.0,101000000.0,40300000.0,50400000.0,75000.0,22000000.0,5816000.0,0.0010877,13.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0,0.4178082191780822,0.0,0.0,1.0,2.5,0,23,11.0,0,2.5062034739454093,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1538,490,Democratic Republic of the Congo,1963,118.0,230700002.0,419030047.0,20000000.0,25000.0,464000000.0,15974000.0,0.0014651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,4.0,0,0.5505571823588107,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1539,652,Syria,1963,118.0,226299999.9,293280000.3,77749000.0,75000.0,130000000.0,4992000.0,0.001381,21.0,0.0,17.0,10.0,0.0,21.0,21.0,4.0,1.0986301369863014,0.0,0.0,1.0,4.0,2,1,18.0,0,0.7716175657000639,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1540,339,Albania,1963,118.0,9920000.0,6600000.0,72019000.0,52000.0,2512000000.0,1764000.0,0.0006806,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0,20,52.0,0,1.503030303030303,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1541,481,Gabon,1963,118.0,46000000.0,85199999.7,2504000.0,1000.0,24000000.0,492000.0,3.74e-05,14.0,0.0,1.0,14.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,4.0,0,0.5399061051874628,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1542,433,Senegal,1963,118.0,163100000.3,141800000.0,9005000.0,9000.0,44000000.0,3744000.0,0.0004285,13.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,4.0,0,1.1502115677009874,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1543,225,Switzerland,1963,118.0,3218209974.0,2434940002.0,304700000.0,20000.0,30740000000.0,5694000.0,0.0018564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,94.0,0,1.3216793725334675,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1544,484,Congo,1963,118.0,58999999.8,40900000.2,4000000.0,2000.0,322000000.0,1059000.0,0.000125,16.0,0.0,0.0,16.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1,1.442542775342089,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1545,130,Ecuador,1963,118.0,137280000.2,198360000.0,16887000.0,18000.0,1654000000.0,4847000.0,0.0007208,20.0,0.0,20.0,19.0,1.0,1.0,19.0,1.0,0.049315068493150684,0.0,0.0,1.0,4.0,1,1,1.0,2,0.6920750161322847,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1546,712,Mongolia,1963,118.0,600000.0,750000.0,15000000.0,28000.0,814000000.0,1031000.0,0.0003728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6,43.0,0,0.8,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1547,2,United States of America,1963,118.0,17523999980.0,23290099990.0,52295008000.0,2700000.0,3179310000000.0,189242000.0,0.2079665,67.0,0.0,40.0,42.0,12.0,40.0,49.0,6.0,0.5634703196347032,0.0,0.0,0.0,2.1666666666666665,1,1,94.0,0,0.7524227026729909,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1548,220,France,1963,118.0,8443700010.0,7984809960.0,4670207000.0,735000.0,285984000000.0,47816000.0,0.029225599999999997,45.0,0.0,20.0,24.0,12.0,14.0,32.0,1.0,0.0821917808219178,0.0,0.0,0.0,3.0,0,2,89.0,0,1.0574703784183739,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1549,663,Jordan,1963,118.0,133999999.9,19300000.0,59087000.0,45000.0,28000000.0,1793000.0,0.0006150999999999999,22.0,0.0,17.0,10.0,0.0,21.0,22.0,1.0,0.35342465753424657,0.0,0.0,1.0,4.0,0,12,18.0,0,6.943005176165803,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1550,325,Italy,1963,118.0,7371700010.0,5011870002.0,1661000000.0,515000.0,181472000000.0,51252000.0,0.020511,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,18.0,1,1.4708482077664233,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
