,dispute_id,c_code_1,state_name_abb_a,c_code_2,state_name_abb_b,year,outcome,settlement_type,total_fatality_bin,num_with,num_against,revision_sought,revision_type,state_fatality_bin,hostility_level,origin_participant,war,year_num,cumulative_duration,ongoing_2010,date_start,date_end,initiator
4235,3404,652,SYR,666,ISR,1955,Stalemate,None Value,1-25,1,1,1,Territory,1-25,4,1,0,2,327,0,1954-04-06,1955-02-25,1.0
4236,2037,713,TAW,200,UKG,1955,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,1,0,1955-01-19,1955-01-19,1.0
4237,3218,670,SAU,200,UKG,1955,N/A,N/A,None Value,1,1,0,N/A,None Value,1,1,0,1,34,0,1955-11-28,1956-02-13,0.0
4238,1073,750,IND,235,POR,1955,Stalemate,None Value,None Value,1,1,1,Territory,None Value,2,1,0,2,307,0,1954-08-07,1955-06-08,0.0
4239,1305,700,AFG,770,PAK,1955,Stalemate,Negotiated,None Value,1,1,1,Territory,None Value,3,1,0,1,37,0,1955-03-29,1955-05-04,0.0
4240,1305,770,PAK,700,AFG,1955,Stalemate,Negotiated,None Value,1,1,0,N/A,None Value,2,1,0,1,37,0,1955-03-29,1955-05-04,1.0
4241,2244,732,ROK,731,PRK,1955,N/A,N/A,None Value,1,3,1,Territory,None Value,4,1,0,2,718,0,1954-01-13,1956-11-10,0.0
4242,1300,770,PAK,750,IND,1955,Stalemate,None Value,1-25,1,1,1,Territory,1-25,4,1,0,1,67,0,1955-05-07,1955-07-12,1.0
4243,1300,750,IND,770,PAK,1955,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,1,67,0,1955-05-07,1955-07-12,0.0
4244,3219,355,BUL,666,ISR,1955,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1955-07-27,1955-07-27,1.0
4245,3373,651,EGY,666,ISR,1955,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,3,1072,0,1953-01-24,1956-10-06,0.0
4246,1073,235,POR,750,IND,1955,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,2,307,0,1954-08-07,1955-06-08,1.0
4247,2847,740,JPN,365,RUS,1955,N/A,N/A,None Value,1,1,0,N/A,None Value,1,1,0,1,283,0,1955-03-24,1957-11-19,0.0
4248,2244,713,TAW,731,PRK,1955,Stalemate,None Value,26-100,1,3,0,N/A,None Value,4,0,0,1,305,0,1955-01-07,1955-11-07,0.0
4249,2847,365,RUS,740,JPN,1955,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,1,283,0,1955-03-24,1957-11-19,1.0
4250,2244,731,PRK,732,ROK,1955,N/A,N/A,None Value,1,3,1,Territory,None Value,4,1,0,2,718,0,1954-01-13,1956-11-10,1.0
4251,50,713,TAW,710,CHN,1955,N/A,N/A,None Value,3,2,1,Territory,None Value,5,1,1,3,1054,0,1953-02-11,1956-01-19,1.0
4252,2244,2,USA,731,PRK,1955,N/A,N/A,None Value,1,3,0,N/A,None Value,4,0,0,2,699,0,1954-02-01,1956-11-10,0.0
4253,50,710,CHN,713,TAW,1955,N/A,N/A,None Value,3,2,1,Territory,None Value,5,1,1,3,1054,0,1953-02-11,1956-01-19,0.0
4254,605,775,MYA,710,CHN,1956,Compromise,Negotiated,,1,1,0,N/A,,4,1,0,1,136,0,1956-07-30,1956-12-12,0.0
4255,2244,731,PRK,2,USA,1956,Stalemate,None Value,26-100,1,3,1,Territory,1-25,4,1,0,3,1015,0,1954-02-01,1956-11-10,1.0
4256,2244,2,USA,731,PRK,1956,Stalemate,None Value,26-100,1,3,0,N/A,None Value,4,0,0,3,1015,0,1954-02-01,1956-11-10,0.0
4257,1006,666,ISR,200,UKG,1956,Stalemate,None Value,101-250,1,2,0,N/A,26-100,4,1,0,1,15,0,1956-10-12,1956-10-26,1.0
4258,200,365,RUS,2,USA,1956,Victory for State A,Imposed,None Value,2,4,0,N/A,None Value,2,0,0,1,1,0,1956-11-06,1956-11-06,1.0
4259,1006,663,JOR,666,ISR,1956,Stalemate,None Value,101-250,1,2,1,Territory,101-250,4,1,0,7,2383,0,1950-04-20,1956-10-26,0.0
4260,200,2,USA,365,RUS,1956,Victory for State B,Imposed,None Value,2,4,0,N/A,None Value,3,0,0,1,1,0,1956-11-06,1956-11-06,0.0
4261,3218,200,UKG,670,SAU,1956,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,2,79,0,1955-11-28,1956-02-13,1.0
4262,606,365,RUS,310,HUN,1956,Victory for State A,Imposed,"1,000+",1,1,1,Regime/Government,"1,000+",5,1,1,1,26,0,1956-10-20,1956-11-14,1.0
4263,605,710,CHN,775,MYA,1956,Compromise,Negotiated,,1,1,1,Territory,,4,1,0,1,136,0,1956-07-30,1956-12-12,1.0
4264,3218,670,SAU,200,UKG,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,2,79,0,1955-11-28,1956-02-13,0.0
4265,2244,732,ROK,731,PRK,1956,Stalemate,None Value,26-100,1,3,1,Territory,1-25,4,1,0,3,1034,0,1954-01-13,1956-11-10,0.0
4266,2627,770,PAK,750,IND,1956,Stalemate,None Value,26-100,1,1,1,Territory,1-25,4,1,0,1,9,0,1956-03-18,1956-03-26,1.0
4267,2627,750,IND,770,PAK,1956,Stalemate,None Value,26-100,1,1,0,N/A,1-25,4,1,0,1,9,0,1956-03-18,1956-03-26,0.0
4268,3225,365,RUS,385,NOR,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,9,0,1956-01-30,1956-02-07,0.0
4269,2244,731,PRK,732,ROK,1956,Stalemate,None Value,26-100,1,3,1,Territory,1-25,4,1,0,3,1034,0,1954-01-13,1956-11-10,1.0
4270,1006,666,ISR,663,JOR,1956,Stalemate,None Value,101-250,1,2,0,N/A,26-100,4,1,0,7,2383,0,1950-04-20,1956-10-26,1.0
4271,3225,385,NOR,365,RUS,1956,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,9,0,1956-01-30,1956-02-07,1.0
4272,606,310,HUN,365,RUS,1956,Victory for State B,Imposed,"1,000+",1,1,0,N/A,"1,000+",5,1,1,1,26,0,1956-10-20,1956-11-14,0.0
4273,1006,200,UKG,666,ISR,1956,Stalemate,None Value,101-250,1,2,0,N/A,None Value,3,0,0,1,15,0,1956-10-12,1956-10-26,0.0
4274,1452,713,TAW,840,PHI,1956,Stalemate,None Value,None Value,2,2,1,Territory,None Value,3,1,0,1,1,0,1956-10-04,1956-10-04,1.0
4275,2092,710,CHN,750,IND,1956,Stalemate,None Value,None Value,1,1,1,Territory,None Value,3,1,0,1,119,0,1956-06-07,1956-10-03,1.0
4276,50,710,CHN,713,TAW,1956,Victory for State A,Negotiated,"1,000+",3,2,1,Territory,501-999,4,1,0,4,1074,0,1953-02-11,1956-01-19,0.0
4277,1301,770,PAK,750,IND,1956,Stalemate,None Value,1-25,1,1,1,Territory,1-25,4,1,0,1,39,0,1956-02-17,1956-03-26,1.0
4278,1301,750,IND,770,PAK,1956,Stalemate,None Value,1-25,1,1,0,N/A,None Value,4,1,0,1,39,0,1956-02-17,1956-03-26,0.0
4279,3373,651,EGY,666,ISR,1956,Stalemate,None Value,101-250,1,1,1,Territory,26-100,4,1,0,4,1353,0,1953-01-24,1956-10-06,0.0
4280,2092,750,IND,710,CHN,1956,Stalemate,None Value,None Value,1,1,1,Territory,None Value,3,1,0,1,119,0,1956-06-07,1956-10-03,0.0
4281,50,713,TAW,710,CHN,1956,Victory for State B,Imposed,"1,000+",3,2,1,Territory,"1,000+",4,1,0,4,1074,0,1953-02-11,1956-01-19,1.0
4282,3373,666,ISR,651,EGY,1956,Stalemate,None Value,101-250,1,1,0,N/A,1-25,4,1,0,4,1353,0,1953-01-24,1956-10-06,1.0
4283,200,200,UKG,365,RUS,1956,Victory for State B,Imposed,None Value,2,4,0,N/A,None Value,1,0,0,1,2,0,1956-11-05,1956-11-06,0.0
4284,200,365,RUS,200,UKG,1956,Victory for State A,Imposed,None Value,2,4,0,N/A,None Value,2,0,0,1,2,0,1956-11-05,1956-11-06,1.0
4285,200,200,UKG,651,EGY,1956,Victory for State B,Imposed,"1,000+",2,4,0,N/A,,5,0,1,1,99,0,1956-07-31,1956-11-06,0.0
4286,200,651,EGY,200,UKG,1956,Victory for State A,Imposed,"1,000+",2,4,1,Policy,"1,000+",5,1,1,1,99,0,1956-07-31,1956-11-06,1.0
4287,185,290,POL,365,RUS,1956,Victory for State B,Negotiated,None Value,1,1,0,N/A,None Value,4,1,0,1,5,0,1956-10-17,1956-10-21,0.0
4288,259,200,UKG,678,YAR,1956,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,212,0,1956-06-03,1958-09-06,1.0
4289,200,220,FRN,365,RUS,1956,Victory for State B,Imposed,None Value,2,4,0,N/A,None Value,1,0,0,1,2,0,1956-11-05,1956-11-06,0.0
4290,200,365,RUS,220,FRN,1956,Victory for State A,Imposed,None Value,2,4,0,N/A,None Value,2,0,0,1,2,0,1956-11-05,1956-11-06,1.0
4291,2986,710,CHN,713,TAW,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,18,0,1956-07-22,1956-08-08,0.0
4292,2986,713,TAW,710,CHN,1956,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,18,0,1956-07-22,1956-08-08,1.0
4293,3221,713,TAW,260,GFR,1956,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1956-09-23,1956-09-23,1.0
4294,3405,652,SYR,666,ISR,1956,N/A,N/A,None Value,2,1,1,Territory,None Value,4,1,0,2,445,0,1955-10-14,1958-02-01,1.0
4295,3405,666,ISR,652,SYR,1956,N/A,N/A,None Value,2,1,1,Territory,None Value,4,1,0,2,445,0,1955-10-14,1958-02-01,0.0
4296,2181,700,AFG,770,PAK,1956,Stalemate,None Value,1-25,1,1,1,Territory,,4,1,0,1,1,0,1956-05-19,1956-05-19,1.0
4297,2181,770,PAK,700,AFG,1956,Stalemate,None Value,1-25,1,1,0,N/A,1-25,1,1,0,1,1,0,1956-05-19,1956-05-19,0.0
4298,53,710,CHN,2,USA,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,2,0,1956-08-22,1956-08-23,1.0
4299,53,2,USA,710,CHN,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,2,0,1956-08-22,1956-08-23,0.0
4300,259,678,YAR,200,UKG,1956,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,212,0,1956-06-03,1958-09-06,0.0
4301,185,365,RUS,290,POL,1956,Victory for State A,Negotiated,None Value,1,1,1,Policy,None Value,4,1,0,1,5,0,1956-10-17,1956-10-21,1.0
4302,3221,260,GFR,713,TAW,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1956-09-23,1956-09-23,0.0
4303,200,220,FRN,651,EGY,1956,Victory for State B,Imposed,"1,000+",2,4,0,N/A,,5,0,1,1,97,0,1956-08-02,1956-11-06,0.0
4304,1452,817,RVN,710,CHN,1956,Stalemate,None Value,None Value,2,2,1,Territory,None Value,3,1,0,1,36,0,1956-08-30,1956-10-04,0.0
4305,3417,652,SYR,666,ISR,1956,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,4,1430,0,1953-02-01,1958-01-22,1.0
4306,200,651,EGY,220,FRN,1956,Victory for State A,Imposed,"1,000+",2,4,1,Policy,"1,000+",5,1,1,1,97,0,1956-08-02,1956-11-06,1.0
4307,3417,666,ISR,652,SYR,1956,N/A,N/A,None Value,1,1,0,N/A,None Value,2,1,0,4,1430,0,1953-02-01,1958-01-22,0.0
4308,200,365,RUS,666,ISR,1956,Stalemate,None Value,None Value,2,4,0,N/A,None Value,2,0,0,1,2,0,1956-11-05,1956-11-06,1.0
4309,1452,840,PHI,713,TAW,1956,Stalemate,None Value,None Value,2,2,0,N/A,None Value,1,0,0,1,1,0,1956-10-04,1956-10-04,0.0
4310,3154,640,TUR,652,SYR,1956,Stalemate,None Value,1-25,1,1,1,Policy,1-25,4,1,0,2,405,0,1955-11-03,1956-12-10,1.0
4311,200,666,ISR,365,RUS,1956,Stalemate,None Value,None Value,2,4,0,N/A,None Value,1,1,0,1,2,0,1956-11-05,1956-11-06,0.0
4312,3154,652,SYR,640,TUR,1956,Stalemate,None Value,1-25,1,1,0,N/A,1-25,4,1,0,2,405,0,1955-11-03,1956-12-10,0.0
4313,1452,710,CHN,817,RVN,1956,Stalemate,None Value,None Value,2,2,1,Territory,None Value,4,0,0,1,36,0,1956-08-30,1956-10-04,1.0
4314,50,710,CHN,2,USA,1956,Stalemate,None Value,26-100,3,2,1,Territory,26-100,3,1,0,4,1074,0,1953-02-11,1956-01-19,0.0
4315,1214,817,RVN,811,CAM,1956,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,28,0,1956-02-01,1956-02-28,1.0
4316,2847,365,RUS,740,JPN,1956,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,2,649,0,1955-03-24,1957-11-19,1.0
4317,1214,811,CAM,817,RVN,1956,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,28,0,1956-02-01,1956-02-28,0.0
4318,2847,740,JPN,365,RUS,1956,N/A,N/A,None Value,1,1,0,N/A,None Value,1,1,0,2,649,0,1955-03-24,1957-11-19,0.0
4319,200,651,EGY,666,ISR,1956,Victory for State B,Imposed,"1,000+",2,4,1,Policy,"1,000+",5,1,1,2,434,0,1955-09-01,1956-11-06,1.0
4320,200,666,ISR,651,EGY,1956,Victory for State A,Imposed,"1,000+",2,4,0,N/A,"1,000+",5,1,1,2,434,0,1955-09-01,1956-11-06,0.0
4321,50,2,USA,710,CHN,1956,Stalemate,None Value,26-100,3,2,1,Territory,None Value,3,1,0,4,1074,0,1953-02-11,1956-01-19,1.0
4322,607,651,EGY,663,JOR,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,38,0,1957-10-13,1957-11-19,1.0
4323,2042,93,NIC,94,COS,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,52,0,1957-05-03,1957-06-23,0.0
4324,607,652,SYR,645,IRQ,1957,Stalemate,None Value,26-100,3,4,1,Territory,26-100,4,1,0,1,40,0,1957-04-17,1957-05-26,1.0
4325,2849,2,USA,315,CZE,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,1,0,1957-07-29,1957-07-29,1.0
4326,2025,775,MYA,750,IND,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1957-09-20,1957-09-20,0.0
4327,2025,750,IND,775,MYA,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,1,0,1957-09-20,1957-09-20,1.0
4328,607,640,TUR,652,SYR,1957,Stalemate,None Value,26-100,3,4,1,Territory,26-100,4,0,0,1,38,0,1957-10-13,1957-11-19,0.0
4329,1013,670,SAU,666,ISR,1957,Stalemate,None Value,None Value,1,1,1,Policy,,4,1,0,1,300,0,1957-01-12,1957-11-07,1.0
4330,607,651,EGY,640,TUR,1957,Stalemate,None Value,26-100,3,4,0,N/A,None Value,3,0,0,1,38,0,1957-10-13,1957-11-19,1.0
4331,607,640,TUR,651,EGY,1957,Stalemate,None Value,26-100,3,4,1,Territory,26-100,4,0,0,1,38,0,1957-10-13,1957-11-19,0.0
4332,1024,210,NTH,850,INS,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,3,1,0,1,55,0,1957-11-07,1959-02-27,0.0
4333,1024,850,INS,210,NTH,1957,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,55,0,1957-11-07,1959-02-27,1.0
4334,1117,600,MOR,230,SPN,1957,N/A,N/A,None Value,1,2,1,Territory,None Value,4,1,0,1,39,0,1957-11-23,1958-02-24,1.0
4335,607,663,JOR,365,RUS,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,1,1,0,1,68,0,1957-09-13,1957-11-19,0.0
4336,607,645,IRQ,652,SYR,1957,Stalemate,None Value,26-100,3,4,0,N/A,None Value,3,0,0,1,40,0,1957-04-17,1957-05-26,0.0
4337,607,652,SYR,640,TUR,1957,Stalemate,None Value,26-100,3,4,1,Territory,26-100,4,1,0,1,38,0,1957-10-13,1957-11-19,1.0
4338,1013,666,ISR,670,SAU,1957,Stalemate,None Value,None Value,1,1,0,N/A,,1,1,0,1,300,0,1957-01-12,1957-11-07,0.0
4339,1117,230,SPN,600,MOR,1957,N/A,N/A,None Value,1,2,0,N/A,None Value,4,1,0,1,39,0,1957-11-23,1958-02-24,0.0
4340,2849,315,CZE,2,USA,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1957-07-29,1957-07-29,0.0
4341,2850,750,IND,770,PAK,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1957-03-19,1957-03-19,0.0
4342,2847,365,RUS,740,JPN,1957,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,3,973,0,1955-03-24,1957-11-19,1.0
4343,2850,770,PAK,750,IND,1957,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1957-03-19,1957-03-19,1.0
4344,607,2,USA,365,RUS,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,209,0,1957-04-25,1957-11-19,0.0
4345,607,365,RUS,640,TUR,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,68,0,1957-09-13,1957-11-19,1.0
4346,607,365,RUS,2,USA,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,209,0,1957-04-25,1957-11-19,1.0
4347,607,2,USA,651,EGY,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,38,0,1957-10-13,1957-11-19,0.0
4348,607,663,JOR,651,EGY,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,1,1,0,1,38,0,1957-10-13,1957-11-19,0.0
4349,607,652,SYR,2,USA,1957,Stalemate,None Value,None Value,3,4,1,Territory,None Value,1,1,0,1,209,0,1957-04-25,1957-11-19,1.0
4350,2049,710,CHN,2,USA,1957,Stalemate,None Value,,2,1,1,Territory,,4,1,0,1,2,0,1957-06-12,1957-06-13,0.0
4351,2049,2,USA,710,CHN,1957,Stalemate,None Value,,2,1,0,N/A,,3,1,0,1,2,0,1957-06-12,1957-06-13,1.0
4352,607,651,EGY,2,USA,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,1,0,0,1,38,0,1957-10-13,1957-11-19,1.0
4353,607,2,USA,652,SYR,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,209,0,1957-04-25,1957-11-19,0.0
4354,607,663,JOR,652,SYR,1957,Stalemate,None Value,26-100,3,4,0,N/A,None Value,1,1,0,1,221,0,1957-04-13,1957-11-19,0.0
4355,607,652,SYR,663,JOR,1957,Stalemate,None Value,26-100,3,4,1,Territory,26-100,4,1,0,1,221,0,1957-04-13,1957-11-19,1.0
4356,2847,740,JPN,365,RUS,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,3,973,0,1955-03-24,1957-11-19,0.0
4357,2042,94,COS,93,NIC,1957,Stalemate,None Value,None Value,1,1,0,N/A,None Value,3,1,0,1,52,0,1957-05-03,1957-06-23,1.0
4358,2049,713,TAW,710,CHN,1957,Stalemate,None Value,,2,1,1,Territory,,4,1,0,1,2,0,1957-06-12,1957-06-13,1.0
4359,2049,710,CHN,713,TAW,1957,Stalemate,None Value,,2,1,1,Territory,,4,1,0,1,2,0,1957-06-12,1957-06-13,0.0
4360,607,365,RUS,663,JOR,1957,Stalemate,None Value,None Value,3,4,0,N/A,None Value,3,0,0,1,68,0,1957-09-13,1957-11-19,1.0
4361,259,678,YAR,200,UKG,1957,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,2,577,0,1956-06-03,1958-09-06,0.0
4362,3375,651,EGY,666,ISR,1957,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,273,0,1957-04-03,1961-04-28,0.0
4363,3417,652,SYR,666,ISR,1957,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,5,1795,0,1953-02-01,1958-01-22,1.0
4364,607,640,TUR,365,RUS,1957,Stalemate,None Value,None Value,3,4,1,Territory,None Value,1,0,0,1,68,0,1957-09-13,1957-11-19,0.0
4365,259,200,UKG,678,YAR,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,2,577,0,1956-06-03,1958-09-06,1.0
4366,3375,666,ISR,651,EGY,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,273,0,1957-04-03,1961-04-28,1.0
4367,3230,663,JOR,666,ISR,1957,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,365,0,1957-01-01,1959-01-22,1.0
4368,3417,666,ISR,652,SYR,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,2,1,0,5,1795,0,1953-02-01,1958-01-22,0.0
4369,1173,91,HON,93,NIC,1957,Compromise,Negotiated,None Value,1,1,1,Territory,None Value,4,1,0,1,66,0,1957-04-19,1957-06-23,0.0
4370,1706,616,TUN,220,FRN,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,215,0,1957-05-31,1958-06-17,0.0
4371,3405,652,SYR,666,ISR,1957,N/A,N/A,None Value,2,1,1,Territory,None Value,4,1,0,3,810,0,1955-10-14,1958-02-01,1.0
4372,1706,220,FRN,616,TUN,1957,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,1,215,0,1957-05-31,1958-06-17,1.0
4373,3230,666,ISR,663,JOR,1957,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,365,0,1957-01-01,1959-01-22,0.0
4374,1173,93,NIC,91,HON,1957,Compromise,Negotiated,None Value,1,1,1,Territory,None Value,4,1,0,1,66,0,1957-04-19,1957-06-23,1.0
4375,3405,666,ISR,652,SYR,1957,N/A,N/A,None Value,2,1,1,Territory,None Value,4,1,0,3,810,0,1955-10-14,1958-02-01,0.0
4376,1091,625,SUD,651,EGY,1958,Stalemate,None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,25,0,1958-02-01,1958-02-25,0.0
4377,3405,666,ISR,652,SYR,1958,Stalemate,None Value,1-25,2,1,1,Territory,1-25,4,1,0,4,843,0,1955-10-14,1958-02-01,0.0
4378,1091,651,EGY,625,SUD,1958,Stalemate,None Value,None Value,1,1,1,Territory,None Value,3,1,0,1,25,0,1958-02-01,1958-02-25,1.0
4379,2079,160,ARG,155,CHL,1958,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,1,0,1958-11-03,1958-11-03,1.0
4380,3419,651,EGY,666,ISR,1958,N/A,N/A,None Value,2,1,1,Territory,None Value,4,1,0,1,52,0,1958-11-10,1961-09-01,1.0
4381,2079,155,CHL,160,ARG,1958,Stalemate,None Value,None Value,1,1,1,Territory,None Value,1,1,0,1,1,0,1958-11-03,1958-11-03,0.0
4382,3151,652,SYR,663,JOR,1958,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1958-03-05,1958-03-05,0.0
4383,2215,365,RUS,2,USA,1958,Released (for seizures),None Value,None Value,1,1,0,N/A,None Value,4,1,0,1,11,0,1958-06-27,1958-07-07,1.0
4384,2216,2,USA,365,RUS,1958,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1958-11-07,1958-11-07,0.0
4385,2852,365,RUS,740,JPN,1958,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,124,0,1958-06-04,1958-10-05,1.0
4386,3405,652,SYR,666,ISR,1958,Stalemate,None Value,1-25,2,1,1,Territory,1-25,4,1,0,4,843,0,1955-10-14,1958-02-01,1.0
4387,3151,663,JOR,652,SYR,1958,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1958-03-05,1958-03-05,1.0
4388,2187,731,PRK,2,USA,1958,N/A,N/A,None Value,1,2,1,Regime/Government,None Value,4,1,0,1,300,0,1958-03-07,1961-10-17,1.0
4389,3152,640,TUR,652,SYR,1958,Stalemate,None Value,,1,1,1,Policy,,4,1,0,1,40,0,1958-03-05,1958-04-13,1.0
4390,1099,160,ARG,155,CHL,1958,Stalemate,None Value,None Value,1,1,1,Territory,None Value,4,1,0,1,141,0,1958-04-01,1958-08-19,0.0
4391,1099,155,CHL,160,ARG,1958,Stalemate,None Value,None Value,1,1,1,Territory,None Value,3,1,0,1,141,0,1958-04-01,1958-08-19,1.0
4392,3419,666,ISR,651,EGY,1958,N/A,N/A,None Value,2,1,0,N/A,None Value,4,1,0,1,52,0,1958-11-10,1961-09-01,0.0
4393,1215,811,CAM,817,RVN,1958,Stalemate,None Value,,1,1,1,Territory,,4,1,0,1,33,0,1958-05-30,1958-07-01,0.0
4394,1215,817,RVN,811,CAM,1958,Stalemate,None Value,,1,1,1,Territory,,4,1,0,1,33,0,1958-05-30,1958-07-01,1.0
4395,1350,812,LAO,816,DRV,1958,N/A,N/A,None Value,1,1,0,N/A,None Value,4,1,0,1,27,0,1958-12-05,1960-01-05,0.0
4396,1024,210,NTH,850,INS,1958,N/A,N/A,None Value,1,1,0,N/A,None Value,3,1,0,2,420,0,1957-11-07,1959-02-27,0.0
4397,3417,666,ISR,652,SYR,1958,Stalemate,None Value,26-100,1,1,0,N/A,1-25,2,1,0,6,1818,0,1953-02-01,1958-01-22,0.0
4398,3417,652,SYR,666,ISR,1958,Stalemate,None Value,26-100,1,1,1,Territory,26-100,4,1,0,6,1818,0,1953-02-01,1958-01-22,1.0
4399,1226,800,THI,811,CAM,1958,N/A,N/A,None Value,1,1,0,N/A,None Value,3,1,0,1,149,0,1958-08-05,1959-02-09,1.0
4400,1024,850,INS,210,NTH,1958,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,2,420,0,1957-11-07,1959-02-27,1.0
4401,1347,740,JPN,732,ROK,1958,N/A,N/A,None Value,1,1,0,N/A,None Value,1,1,0,1,365,0,1958-01-01,1964-01-29,0.0
4402,173,710,CHN,2,USA,1958,Stalemate,None Value,,2,2,1,Territory,,4,1,0,1,151,0,1958-07-22,1958-12-19,1.0
4403,1226,811,CAM,800,THI,1958,N/A,N/A,None Value,1,1,1,Territory,None Value,4,1,0,1,149,0,1958-08-05,1959-02-09,0.0
4404,1347,732,ROK,740,JPN,1958,N/A,N/A,None Value,1,1,1,Policy,None Value,4,1,0,1,365,0,1958-01-01,1964-01-29,1.0
4405,2852,740,JPN,365,RUS,1958,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,124,0,1958-06-04,1958-10-05,0.0
4406,3152,652,SYR,640,TUR,1958,Stalemate,None Value,,1,1,0,N/A,,4,1,0,1,40,0,1958-03-05,1958-04-13,0.0
4407,2187,2,USA,731,PRK,1958,N/A,N/A,None Value,1,2,0,N/A,None Value,4,1,0,1,300,0,1958-03-07,1961-10-17,0.0
4408,2853,710,CHN,740,JPN,1958,Stalemate,None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,1,0,1958-05-07,1958-05-07,1.0
4409,2854,265,GDR,2,USA,1958,Released (for seizures),None Value,None Value,1,1,1,Policy,None Value,4,1,0,1,42,0,1958-06-08,1958-07-19,0.0
4410,2853,740,JPN,710,CHN,1958,Stalemate,None Value,None Value,1,1,0,N/A,None Value,1,1,0,1,1,0,1958-05-07,1958-05-07,0.0
4411,125,200,UKG,651,EGY,1958,Unclear,Unclear,None Value,2,3,1,Policy,None Value,3,0,0,1,103,0,1958-07-14,1958-10-24,1.0
