,state_name_1,c_code_1,year,military_expenditure,military_personnel,iron_steel_prod,prim_energy_consumption,total_pop,urban_pop,cinc_score
6587,Senegal,433,1960,0.0,1000.0,0.0,32000000.0,3498000.0,375000.0,0.0003432
6588,Sudan,625,1960,17519000.0,10000.0,0.0,18000000.0,11165000.0,267000.0,0.0008449
6589,Luxembourg,212,1960,5266000.0,3000.0,8168000000.0,2682000000.0,314000.0,0.0,0.0020712
6590,Colombia,100,1960,49531000.0,18000.0,314000000.0,21652000000.0,15416000.0,4651000.0,0.0032873000000000004
6591,Nicaragua,93,1960,6700000.0,5000.0,0.0,46000000.0,1411000.0,201000.0,0.0002055
6592,Albania,339,1960,52458000.0,27000.0,0.0,2482000000.0,1611000.0,127000.0,0.0004933
6593,Pakistan,770,1960,204175000.0,223000.0,24000000.0,6986000000.0,98737000.0,6496000.0,0.0103055
6594,Yemen Arab Republic,678,1960,7000000.0,18000.0,0.0,36000000.0,4039000.0,0.0,0.0003947
6595,Denmark,390,1960,161117000.0,32000.0,634000000.0,9166000000.0,4581000.0,1038000.0,0.0014777999999999998
6596,Australia,900,1960,418895000.0,47000.0,7240000000.0,75348000000.0,10275000.0,5852000.0,0.0069719
6597,Czechoslovakia,315,1960,1003203000.0,303000.0,13536000000.0,109148000000.0,13654000.0,1944000.0,0.0109957
6598,Niger,436,1960,600000.0,0.0,0.0,2000000.0,3028000.0,0.0,0.0001743
6599,Cambodia,811,1960,42686000.0,35000.0,0.0,14000000.0,5433000.0,411000.0,0.0008164
6600,Taiwan,713,1960,222650000.0,600000.0,400000000.0,8886000000.0,10792000.0,2801000.0,0.0073053
6601,Poland,290,1960,938701000.0,200000.0,13362000000.0,149744000000.0,29561000.0,5982000.0,0.013174100000000001
6602,German Democratic Republic,265,1960,286000000.0,111000.0,7500000000.0,164112000000.0,17241000.0,3539000.0,0.0087853
6603,Guatemala,90,1960,9400000.0,8000.0,0.0,70000000.0,3964000.0,414000.0,0.0004575
6604,Nepal,790,1960,2809000.0,20000.0,0.0,2000000.0,9263000.0,120000.0,0.0007468
6605,Iran,630,1960,181137000.0,208000.0,0.0,80684000000.0,21439000.0,3852000.0,0.006287300000000001
6606,Netherlands,210,1960,458355000.0,151000.0,3884000000.0,94122000000.0,11480000.0,3760000.0,0.0068123
6607,Cyprus,352,1960,6124000.0,1000.0,0.0,712000000.0,573000.0,0.0,6.48e-05
6608,Ivory Coast,437,1960,2000000.0,1000.0,0.0,16000000.0,3799000.0,160000.0,0.0002863
6609,Sweden,380,1960,559351000.0,29000.0,6378000000.0,11988000000.0,7480000.0,1781000.0,0.0038984
6610,Italy,325,1960,1144053000.0,321000.0,16458000000.0,126550000000.0,50200000.0,12188000.0,0.01816
6611,Thailand,800,1960,65050000.0,97000.0,14000000.0,108000000.0,26634000.0,2000000.0,0.0031603
6612,Belgium,211,1960,383680000.0,110000.0,14282000000.0,72442000000.0,9153000.0,869000.0,0.007247399999999999
6613,Madagascar,580,1960,405000.0,1000.0,0.0,26000000.0,5367000.0,242000.0,0.0004032
6614,Democratic Republic of the Congo,490,1960,0.0,25000.0,0.0,526000000.0,14106000.0,828000.0,0.0013257999999999998
6615,Burkina Faso,439,1960,1260000.0,0.0,0.0,2000000.0,4123000.0,0.0,0.0002379
6616,South Korea,732,1960,98612000.0,650000.0,100000000.0,7704000000.0,25012000.0,5805000.0,0.0093396
6617,Guinea,438,1960,3000000.0,3000.0,0.0,26000000.0,3272000.0,112000.0,0.00025760000000000003
6618,Dominican Republic,42,1960,33400000.0,18000.0,0.0,86000000.0,3231000.0,346000.0,0.0005110000000000001
6619,Switzerland,225,1960,213740000.0,0.0,550000000.0,21372000000.0,5362000.0,1105000.0,0.001582
6620,New Zealand,920,1960,77369000.0,12000.0,0.0,5006000000.0,2372000.0,440000.0,0.0006093
6621,China,710,1960,6727610000.0,3234000.0,37320000000.0,583538000000.0,657492000.0,65888000.0,0.11927239999999999
6622,Myanmar,775,1960,88998000.0,79000.0,0.0,2298000000.0,22355000.0,1173000.0,0.0025440000000000003
6623,Egypt,651,1960,291369000.0,160000.0,272000000.0,13074000000.0,26085000.0,7533000.0,0.006293
6624,Romania,360,1960,378455000.0,227000.0,3612000000.0,71276000000.0,18403000.0,2691000.0,0.006820699999999999
6625,Philippines,840,1960,54788000.0,58000.0,0.0,4242000000.0,27088000.0,2976000.0,0.0032708
6626,Mexico,70,1960,81745000.0,50000.0,3000000000.0,68912000000.0,36322000.0,6647000.0,0.0071328
6627,Spain,230,1960,111467000.0,371000.0,3838000000.0,43062000000.0,30455000.0,8182000.0,0.009779000000000001
6628,Ethiopia,530,1960,15016000.0,29000.0,0.0,26000000.0,20700000.0,577000.0,0.0016589999999999999
6629,Iraq,645,1960,118734000.0,74000.0,0.0,8072000000.0,6885000.0,1631000.0,0.0019410999999999999
6630,Costa Rica,94,1960,2399000.0,0.0,0.0,108000000.0,1254000.0,102000.0,0.0001139
6631,Saudi Arabia,670,1960,60361000.0,30000.0,0.0,32752000000.0,4075000.0,435000.0,0.0014039999999999999
6632,Somalia,520,1960,1500000.0,4000.0,0.0,2000000.0,3785000.0,0.0,0.0002528
6633,Portugal,235,1960,104674000.0,78000.0,10000000.0,5432000000.0,8943000.0,1157000.0,0.0018515
6634,Panama,95,1960,500000.0,0.0,0.0,56000000.0,1126000.0,269000.0,0.00016230000000000001
6635,Russia,365,1960,36960032000.0,3600000.0,130588000000.0,1259410000000.0,214329000.0,51252000.0,0.17179
6636,Tunisia,616,1960,17619000.0,16000.0,0.0,90000000.0,4221000.0,432000.0,0.0005587000000000001
6637,German Federal Republic,260,1960,2905275000.0,310000.0,68200000000.0,413700000000.0,55423000.0,16306000.0,0.0407352
6638,Norway,385,1960,147765000.0,37000.0,980000000.0,1476000000.0,3581000.0,590000.0,0.0012088
6639,Chad,483,1960,0.0,0.0,0.0,2000000.0,3064000.0,0.0,0.0001754
6640,Greece,350,1960,170333000.0,160000.0,250000000.0,6118000000.0,8327000.0,1053000.0,0.0026411
6641,Congo,484,1960,400000.0,0.0,0.0,156000000.0,988000.0,0.0,6.0299999999999995e-05
6642,El Salvador,92,1960,6120000.0,7000.0,0.0,62000000.0,2578000.0,231000.0,0.0002995
6643,Israel,666,1960,126180000.0,65000.0,80000000.0,4224000000.0,2117000.0,717000.0,0.0012165999999999998
6644,United Kingdom,200,1960,4633255000.0,519000.0,49390000000.0,471354000000.0,52372000.0,18674000.0,0.0423343
6645,North Korea,731,1960,200000000.0,400000.0,1282000000.0,18158000000.0,10525000.0,653000.0,0.0051981
6646,Peru,135,1960,48375000.0,42000.0,120000000.0,7376000000.0,9931000.0,1822000.0,0.0018253
6647,Yugoslavia,345,1960,692333000.0,370000.0,2884000000.0,30230000000.0,18402000.0,1596000.0,0.0070759
6648,Vietnam,816,1960,,240000.0,0.0,4060000000.0,16100000.0,1229000.0,0.004174499999999999
6649,German Federal Republic,260,1961,3158714000.0,350000.0,66916000000.0,428556000000.0,56227000.0,16433000.0,0.040470599999999995
6650,Hungary,310,1961,203090000.0,115000.0,4106000000.0,40188000000.0,10029000.0,1979000.0,0.0042928
6651,Costa Rica,94,1961,2381000.0,0.0,0.0,114000000.0,1298000.0,101000.0,0.0001123
6652,Guinea,438,1961,4000000.0,5000.0,0.0,32000000.0,3174000.0,125000.0,0.0002695
6653,Jordan,663,1961,52926000.0,35000.0,0.0,18000000.0,1706000.0,246000.0,0.0005549999999999999
6654,Japan,740,1961,507622000.0,230000.0,56536000000.0,222366000000.0,94055000.0,39546000.0,0.0393312
6655,Vietnam,816,1961,175000000.0,250000.0,0.0,4188000000.0,16600000.0,1270000.0,0.0038624
6656,Guatemala,90,1961,9200000.0,7000.0,0.0,72000000.0,4079000.0,449000.0,0.00045549999999999996
6657,Romania,360,1961,382095000.0,312000.0,4252000000.0,74576000000.0,18567000.0,2762000.0,0.0077228999999999996
6658,United States of America,2,1961,47808000000.0,2307000.0,177834000000.0,2894004000000.0,183691000.0,50941000.0,0.2106549
6659,France,220,1961,4128544000.0,720000.0,35140000000.0,246324000000.0,46163000.0,8233000.0,0.0303877
6660,Kuwait,690,1961,17000000.0,1000.0,0.0,31348000000.0,325000.0,0.0,0.0006805
6661,Mali,432,1961,8183000.0,2000.0,0.0,4000000.0,4480000.0,130000.0,0.0003227
6662,Paraguay,150,1961,5000000.0,19000.0,0.0,26000000.0,1888000.0,282000.0,0.000375
6663,Albania,339,1961,59236000.0,50000.0,0.0,2604000000.0,1660000.0,132000.0,0.0007053
6664,Yemen Arab Republic,678,1961,7000000.0,1000.0,0.0,40000000.0,4130000.0,0.0,0.00024930000000000004
6665,Ethiopia,530,1961,18156000.0,27000.0,0.0,30000000.0,21162000.0,608000.0,0.0016497
6666,Saudi Arabia,670,1961,58916000.0,35000.0,0.0,36222000000.0,4199000.0,455000.0,0.0015025
6667,Niger,436,1961,1000000.0,0.0,0.0,2000000.0,3138000.0,0.0,0.0001766
6668,Argentina,160,1961,330919000.0,127000.0,884000000.0,45504000000.0,20951000.0,8692000.0,0.006801300000000001
6669,Panama,95,1961,1000000.0,0.0,0.0,64000000.0,1159000.0,282000.0,0.00016340000000000001
6670,Finland,375,1961,98125000.0,48000.0,554000000.0,8024000000.0,4461000.0,715000.0,0.0013344000000000001
6671,Mauritania,435,1961,2000000.0,0.0,0.0,0.0,1010000.0,0.0,5.9e-05
6672,German Democratic Republic,265,1961,289001000.0,139000.0,7734000000.0,171864000000.0,17125000.0,3491000.0,0.009042
6673,Somalia,520,1961,3164000.0,4000.0,0.0,2000000.0,3869000.0,105000.0,0.000291
6674,Chile,155,1961,113295000.0,63000.0,726000000.0,15178000000.0,7800000.0,2692000.0,0.0025305999999999996
6675,El Salvador,92,1961,6200000.0,6000.0,0.0,68000000.0,2526000.0,241000.0,0.0002852
6676,Philippines,840,1961,52338000.0,62000.0,0.0,6732000000.0,28239000.0,3073000.0,0.0033707
6677,Switzerland,225,1961,254588000.0,29000.0,594000000.0,22574000000.0,5434000.0,1121000.0,0.0018667999999999998
6678,Myanmar,775,1961,85535000.0,90000.0,0.0,2206000000.0,22200000.0,1224000.0,0.0026011
6679,Liberia,450,1961,3000000.0,2000.0,0.0,28000000.0,726000.0,0.0,6.25e-05
6680,Israel,666,1961,126721000.0,63000.0,124000000.0,4586000000.0,2190000.0,730000.0,0.0012097999999999998
6681,Sierra Leone,451,1961,1820000.0,1000.0,0.0,12000000.0,2276000.0,116000.0,0.000178
6682,Benin,434,1961,1945000.0,0.0,0.0,2000000.0,2106000.0,0.0,0.0001202
6683,Nepal,790,1961,2546000.0,20000.0,0.0,2000000.0,9413000.0,123000.0,0.0007462
6684,Turkey,640,1961,300664000.0,400000.0,564000000.0,10032000000.0,28227000.0,3474000.0,0.0069923
6685,Ivory Coast,437,1961,4000000.0,4000.0,0.0,22000000.0,3930000.0,180000.0,0.0003215
6686,Burkina Faso,439,1961,1633000.0,0.0,0.0,2000000.0,4208000.0,0.0,0.0002372
6687,Czechoslovakia,315,1961,1111500000.0,310000.0,14086000000.0,118312000000.0,13780000.0,1958000.0,0.0113344
6688,Morocco,600,1961,48281000.0,40000.0,0.0,1268000000.0,11932000.0,2094000.0,0.0018184999999999998
6689,Colombia,100,1961,61194000.0,55000.0,362000000.0,22142000000.0,15908000.0,4988000.0,0.0036812
6690,Canada,20,1961,1722891000.0,124000.0,11772000000.0,198824000000.0,18238000.0,4154000.0,0.0125685
6691,South Korea,732,1961,99503000.0,570000.0,132000000.0,9016000000.0,25766000.0,6248000.0,0.0089044
6692,Senegal,433,1961,3000000.0,4000.0,0.0,38000000.0,3578000.0,409000.0,0.00037880000000000005
6693,China,710,1961,7953200000.0,2200000.0,17400000000.0,413168000000.0,669392000.0,74775000.0,0.1049435
6694,Bulgaria,355,1961,190736000.0,132000.0,680000000.0,19206000000.0,7943000.0,1101000.0,0.0027722
6695,Republic of Vietnam,817,1961,236629000.0,375000.0,0.0,124000000.0,14490000.0,1421000.0,0.004889699999999999
6696,Iran,630,1961,184797000.0,185000.0,0.0,72896000000.0,22109000.0,4071000.0,0.0059514
6697,Honduras,91,1961,7200000.0,6000.0,0.0,26000000.0,1885000.0,143000.0,0.0002164
6698,North Korea,731,1961,225000000.0,390000.0,1552000000.0,20136000000.0,10851000.0,686000.0,0.0053248
6699,Spain,230,1961,116133000.0,345000.0,4680000000.0,46664000000.0,30743000.0,8420000.0,0.009812799999999998
6700,Chad,483,1961,1620000.0,0.0,0.0,2000000.0,3114000.0,0.0,0.000176
6701,Russia,365,1961,43662960000.0,3000000.0,141512000000.0,1320388000000.0,218145000.0,53420000.0,0.173759
6702,Portugal,235,1961,170725000.0,75000.0,12000000.0,5658000000.0,8938000.0,1150000.0,0.0018870999999999998
6703,Haiti,41,1961,6340000.0,5000.0,0.0,20000000.0,3872000.0,255000.0,0.0003556
6704,Nicaragua,93,1961,6979000.0,5000.0,0.0,48000000.0,1453000.0,211000.0,0.0002069
6705,Cambodia,811,1961,46000000.0,65000.0,0.0,18000000.0,5564000.0,402000.0,0.0010774
6706,Central African Republic,482,1961,822000.0,0.0,0.0,2000000.0,1323000.0,0.0,7.5e-05
6707,Syria,652,1961,72905000.0,52000.0,0.0,106000000.0,4680000.0,1231000.0,0.0012333
6708,Afghanistan,700,1961,14184000.0,110000.0,0.0,132000000.0,11014000.0,462000.0,0.0017574
6709,Brazil,140,1961,339280000.0,180000.0,4886000000.0,36584000000.0,74829000.0,19321000.0,0.0146786
6710,Gabon,481,1961,1000000.0,0.0,0.0,122000000.0,488000.0,0.0,3.1e-05
6711,Mongolia,712,1961,15000000.0,26000.0,0.0,704000000.0,983000.0,187000.0,0.0003801
6712,South Africa,560,1961,90706000.0,24000.0,4950000000.0,70086000000.0,17577000.0,2997000.0,0.0049204999999999995
6713,Libya,620,1961,5041000.0,8000.0,0.0,602000000.0,1350000.0,244000.0,0.00024730000000000005
6714,Nigeria,475,1961,23243000.0,6000.0,0.0,1114000000.0,43515000.0,4652000.0,0.0041199
6715,Tanzania,510,1961,11229000.0,1000.0,0.0,44000000.0,10266000.0,142000.0,0.0006458999999999999
6716,Norway,385,1961,164895000.0,32000.0,998000000.0,5874000000.0,3610000.0,599000.0,0.0012564
6717,Mexico,70,1961,88951000.0,60000.0,3450000000.0,73900000000.0,38273000.0,7051000.0,0.007490300000000001
6718,Poland,290,1961,1071000000.0,305000.0,14468000000.0,154542000000.0,29965000.0,6297000.0,0.0144405
6719,Iraq,645,1961,125455000.0,90000.0,0.0,8536000000.0,7098000.0,1766000.0,0.0021218000000000005
6720,Greece,350,1961,167800000.0,160000.0,280000000.0,6526000000.0,8398000.0,1060000.0,0.0026485
6721,Yugoslavia,345,1961,825667000.0,250000.0,3064000000.0,32038000000.0,18598000.0,1662000.0,0.0062443
6722,Thailand,800,1961,69678000.0,80000.0,14000000.0,112000000.0,27446000.0,2024000.0,0.0030194
6723,Peru,135,1961,67000000.0,46000.0,152000000.0,7546000000.0,10217000.0,1950000.0,0.0019133
6724,Sweden,380,1961,599807000.0,80000.0,7060000000.0,10858000000.0,7520000.0,1721000.0,0.0043863999999999995
6725,Democratic Republic of the Congo,490,1961,10000000.0,18000.0,0.0,478000000.0,14698000.0,949000.0,0.0013244
6726,Taiwan,713,1961,230866000.0,580000.0,370000000.0,9718000000.0,11136000.0,2968000.0,0.0072995
6727,Venezuela,101,1961,159104000.0,21000.0,150000000.0,230822000000.0,7612000.0,2189000.0,0.0062473
6728,New Zealand,920,1961,73346000.0,13000.0,0.0,4884000000.0,2420000.0,453000.0,0.0005972
6729,Egypt,651,1961,258229000.0,215000.0,312000000.0,13830000000.0,26579000.0,6869000.0,0.006397
6730,Tunisia,616,1961,20476000.0,18000.0,0.0,108000000.0,4297000.0,438000.0,0.0005757000000000001
6731,Dominican Republic,42,1961,31600000.0,19000.0,0.0,92000000.0,3341000.0,367000.0,0.0005211
6732,Madagascar,580,1961,810000.0,2000.0,0.0,28000000.0,5506000.0,251000.0,0.00041210000000000004
6733,Belgium,211,1961,393581000.0,110000.0,13920000000.0,74200000000.0,9217000.0,874000.0,0.007095399999999999
6734,Italy,325,1961,1206895000.0,470000.0,18248000000.0,141268000000.0,50536000.0,12530000.0,0.0199672
6735,Cyprus,352,1961,6441000.0,1000.0,0.0,738000000.0,579000.0,0.0,6.43e-05
6736,United Kingdom,200,1961,4791138000.0,475000.0,44882000000.0,482162000000.0,52807000.0,18648000.0,0.0400909
6737,Congo,484,1961,2000000.0,0.0,0.0,302000000.0,1010000.0,113000.0,0.0001036
6738,Ecuador,130,1961,22178000.0,26000.0,0.0,1654000000.0,4570000.0,796000.0,0.0008164
6739,Netherlands,210,1961,533952000.0,141000.0,3942000000.0,97628000000.0,11637000.0,3816000.0,0.0067848
6740,Austria,305,1961,72581000.0,38000.0,6202000000.0,24276000000.0,7086000.0,2270000.0,0.0035611999999999996
6741,Lebanon,660,1961,25742000.0,8000.0,0.0,116000000.0,1913000.0,549000.0,0.0003998
6742,Iceland,395,1961,0.0,0.0,0.0,144000000.0,179000.0,0.0,1.29e-05
6743,Sudan,625,1961,19242000.0,18000.0,0.0,26000000.0,11386000.0,274000.0,0.0009125
6744,Togo,461,1961,269000.0,0.0,0.0,2000000.0,1482000.0,0.0,8.31e-05
6745,Cameroon,471,1961,11343000.0,4000.0,0.0,238000000.0,5401000.0,110000.0,0.0003937
6746,Sri Lanka,780,1961,15372000.0,10000.0,0.0,90000000.0,10136000.0,498000.0,0.0008451000000000001
6747,Laos,812,1961,8000000.0,55000.0,0.0,0.0,2393000.0,114000.0,0.0006648
6748,Australia,900,1961,436189000.0,46000.0,7712000000.0,78442000000.0,10548000.0,6032000.0,0.0070297
6749,Pakistan,770,1961,205858000.0,243000.0,24000000.0,7340000000.0,101452000.0,6885000.0,0.0105615
6750,Ireland,205,1961,27754000.0,6000.0,56000000.0,10360000000.0,2818000.0,617000.0,0.0006783
6751,Ghana,452,1961,25553000.0,10000.0,0.0,96000000.0,6960000.0,538000.0,0.0006947
6752,India,750,1961,638173000.0,775000.0,8168000000.0,98004000000.0,442372000.0,36652000.0,0.0487279
6753,Indonesia,850,1961,541880000.0,375000.0,0.0,41600000000.0,97085000.0,8207000.0,0.0130464
6754,Cuba,40,1961,175000000.0,270000.0,92000000.0,8862000000.0,7134000.0,1620000.0,0.0037443000000000003
6755,Denmark,390,1961,170866000.0,45000.0,646000000.0,10048000000.0,4610000.0,1040000.0,0.0015845
6756,Luxembourg,212,1961,5835000.0,6000.0,8226000000.0,2736000000.0,317000.0,0.0,0.0020903000000000002
6757,Malaysia,820,1961,36242000.0,44000.0,0.0,6896000000.0,10073000.0,1900000.0,0.0017814
6758,Uruguay,165,1961,16954000.0,20000.0,18000000.0,326000000.0,2570000.0,1036000.0,0.0007046
6759,Bolivia,145,1961,4872000.0,18000.0,0.0,966000000.0,3427000.0,449000.0,0.0005279
6760,Guinea,438,1962,5902000.0,5000.0,0.0,36000000.0,3259000.0,140000.0,0.0002717
6761,Togo,461,1962,585000.0,1000.0,0.0,2000000.0,1520000.0,0.0,9.159999999999999e-05
6762,Uganda,500,1962,840000.0,2000.0,0.0,112000000.0,7100000.0,95000.0,0.000436
6763,Burkina Faso,439,1962,4865000.0,0.0,0.0,4000000.0,4295000.0,0.0,0.00023879999999999998
6764,Israel,666,1962,117683000.0,65000.0,160000000.0,6328000000.0,2288000.0,743000.0,0.0012049
6765,Greece,350,1962,170067000.0,160000.0,130000000.0,6624000000.0,8448000.0,1117000.0,0.002518
6766,Egypt,651,1962,283768000.0,220000.0,376000000.0,16130000000.0,27257000.0,7379000.0,0.0064367999999999995
6767,Iraq,645,1962,134976000.0,91000.0,0.0,8846000000.0,7321000.0,1899000.0,0.0021011
6768,Lebanon,660,1962,36787000.0,10000.0,0.0,136000000.0,1970000.0,559000.0,0.0004167
6769,Costa Rica,94,1962,2120000.0,0.0,0.0,120000000.0,1343000.0,101000.0,0.0001103
6770,Tunisia,616,1962,15714000.0,18000.0,0.0,76000000.0,4376000.0,444000.0,0.0005519
6771,Yugoslavia,345,1962,360133000.0,250000.0,3192000000.0,33072000000.0,18820000.0,1758000.0,0.0054824
6772,Ghana,452,1962,27421000.0,10000.0,0.0,106000000.0,7148000.0,562000.0,0.0006874
6773,Libya,620,1962,11761000.0,8000.0,0.0,424000000.0,1401000.0,267000.0,0.0002513
6774,Congo,484,1962,4335000.0,1000.0,0.0,360000000.0,1034000.0,136000.0,0.0001204
6775,Japan,740,1962,617276000.0,235000.0,55092000000.0,235812000000.0,94933000.0,40878000.0,0.03837430000000001
6776,Vietnam,816,1962,200000000.0,260000.0,0.0,5200000000.0,17200000.0,1322000.0,0.0038771
6777,Democratic Republic of the Congo,490,1962,20000000.0,20000.0,0.0,402000000.0,15376000.0,1088000.0,0.0013851
6778,Luxembourg,212,1962,7131000.0,6000.0,8020000000.0,2934000000.0,321000.0,0.0,0.0019982
6779,Uruguay,165,1962,20128000.0,20000.0,18000000.0,384000000.0,2603000.0,1098000.0,0.000699
6780,Madagascar,580,1962,9000000.0,3000.0,0.0,30000000.0,5651000.0,261000.0,0.0004273
6781,Cyprus,352,1962,6812000.0,1000.0,0.0,836000000.0,576000.0,0.0,6.35e-05
6782,Rwanda,517,1962,0.0,1000.0,0.0,2000000.0,2830000.0,0.0,0.0001621
6783,Bulgaria,355,1962,222395000.0,135000.0,846000000.0,22126000000.0,8013000.0,1162000.0,0.0028222
6784,Sierra Leone,451,1962,1960000.0,2000.0,0.0,16000000.0,2313000.0,122000.0,0.0001844
6785,Malaysia,820,1962,36721000.0,46000.0,0.0,5622000000.0,10398000.0,2035000.0,0.0017585
6786,Nigeria,475,1962,31924000.0,7000.0,0.0,1204000000.0,44782000.0,4749000.0,0.0040838
6787,Philippines,840,1962,53531000.0,60000.0,0.0,8892000000.0,29108000.0,3174000.0,0.0033417
6788,India,750,1962,909968000.0,800000.0,10298000000.0,106466000000.0,452212000.0,38268000.0,0.049118199999999994
6789,Argentina,160,1962,404818000.0,129000.0,1288000000.0,51532000000.0,21284000.0,8789000.0,0.0068319
6790,Gabon,481,1962,1503000.0,0.0,0.0,50000000.0,490000.0,0.0,2.9299999999999997e-05
6791,Morocco,600,1962,53854000.0,45000.0,0.0,1548000000.0,12235000.0,2233000.0,0.0018557000000000003
6792,Syria,652,1962,77933000.0,54000.0,0.0,124000000.0,4833000.0,1301000.0,0.0012291
6793,Republic of Vietnam,817,1962,342657000.0,400000.0,0.0,168000000.0,14930000.0,1561000.0,0.0050769
6794,Pakistan,770,1962,196440000.0,249000.0,22000000.0,9216000000.0,104237000.0,7309000.0,0.0105211
6795,Central African Republic,482,1962,1001000.0,0.0,0.0,2000000.0,1349000.0,107000.0,0.000109
6796,Ireland,205,1962,29478000.0,7000.0,38000000.0,10464000000.0,2830000.0,632000.0,0.0006596
6797,Cameroon,471,1962,15394000.0,5000.0,0.0,264000000.0,5513000.0,128000.0,0.0004055
6798,United Kingdom,200,1962,5092642000.0,475000.0,41640000000.0,481806000000.0,53292000.0,18627000.0,0.0376892
6799,Albania,339,1962,61663000.0,50000.0,0.0,2658000000.0,1712000.0,137000.0,0.0006796
6800,Portugal,235,1962,199444000.0,80000.0,10000000.0,5354000000.0,9020000.0,1144000.0,0.0018670000000000002
6801,Algeria,615,1962,65000000.0,45000.0,12000000.0,1884000000.0,10920000.0,1201000.0,0.0014730000000000001
6802,Haiti,41,1962,6320000.0,5000.0,0.0,24000000.0,3940000.0,269000.0,0.0003506
